ID,app_ID,Call,Service_Type,Market,State,transmitter_lat,transmitter_lon,avg.dist,xFormat,Format,SEPT.16,OCT.16,NOV.16,DEC.16,Share_Change,Christmas
BLH-20090619ABG,1317937,WKQS,FM,NA,MI,46.60382,-87.62097,52313.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070731CPU,1197652,WKQV,FM,NA,WV,38.35983,-80.64731,43377.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920921KD,177123,WKQW,FM,NA,PA,41.39589,-79.6645,29533.71,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20110629BQS,1433063,WKQX,FM,Chicago,IL,41.89892,-87.62311,66030.86,NA,Alternative,NA,2.3,2.1,2.2,0.1,FALSE
BMLED-20130314ABA,1543122,WKQY,FM,NA,VA,37.13373,-81.59483,26949.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19881027KB,119764,WKQZ,FM,NA,MI,43.84613,-84.09221,51802.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-7097,293466,WKRA,FM,NA,MS,34.78649,-89.41674,23539.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060424ADG,1125514,WKRB,FM,NA,NY,40.57677,-73.93403,3504.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110201ABC,1420786,WKRE,FM,NA,AL,33.65705,-86.43443,15899.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20121019ABW,1519541,WKRF,FM,NA,PA,41.04434,-75.37716,26906.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150324AAS,1673973,WKRH,FM,NA,NY,43.4084,-76.55633,27674.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19940714KB,200958,WKRJ,FM,NA,OH,40.56395,-81.5179,19233.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891128KA,135926,WKRK,FM,Cleveland,OH,41.44228,-81.49095,50377.75,NA,All Sports,3.3,4.5,4.8,NA,NA,FALSE
BLH-19911016KC,165865,WKRL,FM,NA,NY,43.15173,-76.13242,19442.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20160906AEA,1737042,WKRO,FM,NA,FL,29.15443,-80.99561,27768.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19991004ABU,401692,WKRQ,FM,Cincinnati,OH,39.11645,-84.50189,66143.33,NA,Hot Adult Contemporary,6.1,6.9,7.3,NA,NA,FALSE
BMLH-19961120KD,235734,WKRR,FM,NA,NC,35.83319,-79.83364,67298.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19890117KB,122661,WKRT,FM,NA,IN,39.86894,-84.79635,22108.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970102KA,238707,WKRU,FM,NA,WI,44.48416,-87.93677,37391.66,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20071219ABR,1213240,WKRV,FM,NA,IL,38.99671,-88.92895,27796.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19930330KA,183600,WKRW,FM,NA,OH,40.7745,-81.91792,21395.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-6712,295257,WKRX,FM,NA,NC,36.36792,-78.99918,23745.83,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20020830AAK,611009,WKRY,FM,NA,IN,39.06839,-85.26607,15139.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040326AFN,983314,WKRZ,FM,NA,PA,41.19897,-75.81797,65351.91,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20030625ACG,620099,WKSB,FM,NA,PA,41.18925,-76.98108,75019.15,Holiday (Hot AC),NA,NA,NA,NA,NA,NA,TRUE
BLH-20010413AAM,560526,WKSC,FM,Chicago,IL,41.87892,-87.63561,66127.2,NA,Pop Contemporary Hit Radio,NA,4.4,4,3.9,-0.1,FALSE
BLH-19890823KC,132457,WKSD,FM,NA,OH,41.05894,-84.59162,23547.21,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080910ABV,1264186,WKSE,FM,NA,NY,43.00506,-78.99254,60026.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20140717ABM,1643883,WKSF,FM,NA,NC,35.42566,-82.7568,86024.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110721AAB,1436419,WKSG,FM,NA,FL,29.18803,-81.88175,39064.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040920ADJ,1010963,WKSI,FM,NA,VA,39.17733,-78.26445,23740.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060627ACX,1135354,WKSJ,FM,NA,AL,30.61269,-87.64526,87440.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040526ABK,996331,WKSK,FM,NA,VA,36.74431,-78.16139,24513.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20120611ABM,1503675,WKSL,FM,Jacksonville,FL,30.28107,-81.57009,51940.09,NA,Active Rock,0.4,0.5,0.3,NA,NA,FALSE
BMLH-20120611ABM,1503675,WKSL,FM,Jacksonville,FL,30.28107,-81.57009,51940.09,NA,Pop Contemporary Hit Radio,4.1,4.6,4.7,NA,NA,FALSE
BLH-20030304AAE,666511,WKSM,FM,NA,FL,30.41409,-86.62773,48378.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19930527KB,186704,WKSO,FM,NA,MS,31.50933,-91.40539,27952.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020611AAU,604763,WKSP,FM,NA,SC,33.68513,-81.9265,51835.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19860411KB,87293,WKSQ,FM,NA,ME,44.65868,-68.60419,64953.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000120AAQ,432081,WKSR,FM,NA,NA,35.25702,-87.30668,26056.28,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19980820KA,272994,WKSS,FM,NA,CT,41.56149,-72.84371,57116.49,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920206KC,169647,WKST,FM,Pittsburgh,PA,40.39701,-79.96172,65699.58,NA,Pop Contemporary Hit Radio,7.2,7.4,7,NA,NA,FALSE
BLH-19920206KC,169647,WKST,FM,Pittsburgh,PA,40.39701,-79.96172,65699.58,NA,Pop Contemporary Hit Radio,7.2,7.4,7,NA,NA,FALSE
BLED-20110210ACA,1418230,WKSU,FM,Cleveland,OH,41.08283,-81.63373,50509.81,NA,News Talk Information,0.4,0.3,0.3,NA,NA,FALSE
BLED-20060308AIN,1113624,WKSV,FM,NA,OH,41.69283,-81.04732,35901.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910206KA,157192,WKSW,FM,NA,TN,36.14284,-85.4672,48489.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920529KB,173978,WKSX,FM,NA,SC,33.75541,-81.84539,27033.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19960529KC,226564,WKSZ,FM,NA,WI,44.35888,-87.98538,39287.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980629KC,270483,WKTG,FM,NA,KY,37.52393,-87.40306,51724.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19991020ABM,418791,WKTI,FM,NA,WI,43.0914,-87.90203,66601.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-5914,296082,WKTJ,FM,NA,ME,44.65617,-70.19617,20216.23,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990122KC,280160,WKTK,FM,NA,FL,29.25969,-82.56788,72186.51,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-1805,811,WKTL,FM,NA,OH,41.05173,-80.59868,19483.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20090121AEU,1297767,WKTM,FM,NA,GA,32.42545,-82.55708,27002.26,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19981218KA,279148,WKTN,FM,NA,OH,40.64478,-83.56632,22566.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110603AAS,1430649,WKTO,FM,NA,FL,29.02526,-81.14756,37221.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20010327AAK,558135,WKTS,FM,NA,TN,35.76591,-84.57577,11791.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000321AAX,494734,WKTT,FM,NA,MD,38.36095,-75.61631,25395.26,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030604ACH,685429,WKTU,FM,New York,NY,40.74844,-73.98569,65394.54,NA,Hot Adult Contemporary,NA,3.9,4.3,4,-0.3,FALSE
BLED-20101227AAH,1412841,WKTW,FM,NA,PA,40.4826,-75.63019,3438.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160801ACU,1735302,WKTZ,FM,NA,MD,39.41007,-79.28768,30414.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20140407ACI,1633269,WKUA,FM,NA,AL,33.06679,-87.70029,22490.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070329AJX,1177626,WKUB,FM,NA,GA,31.18188,-82.38069,46084.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19911126KA,167427,WKUE,FM,NA,KY,37.74618,-85.8883,36427.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19951024KD,215650,WKUL,FM,NA,AL,34.19482,-86.73111,26219.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950707KC,210996,WKUZ,FM,NA,IN,40.69838,-85.75082,28227.49,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20060201AZN,1111766,WKVB,FM,NA,PA,40.91978,-77.97417,26903.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20141209ABG,1664280,WKVC,FM,NA,SC,34.09489,-78.4739,51086.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20100309AAS,1347673,WKVE,FM,NA,PA,39.91385,-79.63237,40657.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20160314AAH,1723990,WKVF,FM,NA,TN,35.15445,-89.82222,33927.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050802ABW,1077784,WKVH,FM,NA,FL,30.67048,-83.94044,33897.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160218AAO,1721003,WKVI,FM,NA,IN,41.32163,-86.60596,21952.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050721ABS,1074919,WKVJ,FM,NA,NY,44.57338,-73.67486,33193.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20150130ADO,1669648,WKVK,FM,NA,NC,36.41875,-79.19668,52435.38,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20081024ADG,1274099,WKVN,FM,NA,KY,37.77726,-87.6239,34798.68,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19980511KA,266814,WKVO,FM,NA,KY,38.20424,-84.54744,45659.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20130828AAG,1569173,WKVP,FM,NA,NJ,39.90928,-75.09962,64329.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19890324KA,126441,WKVR,FM,NA,PA,40.50007,-78.01417,3367.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20061003ABC,1153694,WKVS,FM,NA,NC,35.97513,-81.55176,25332.17,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19900627KB,149866,WKVT,FM,NA,VT,42.89591,-72.66315,24840.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20070817AAG,1198586,WKVU,FM,NA,NY,43.14451,-75.17516,57801.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20090204ABB,1292366,WKVV,FM,NA,ME,44.58091,-68.89587,44945.78,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100922ABA,1399993,WKVW,FM,NA,WV,38.27371,-81.52401,27584.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20051216AAK,1104185,WKVY,FM,NA,KY,37.07674,-84.81078,22982.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130312AAT,1545180,WKVZ,FM,NA,ME,45.0445,-69.24977,50969.21,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20020409AAG,604176,WKWC,FM,NA,KY,37.74227,-87.12416,15018.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080624AAR,1251975,WKWI,FM,NA,VA,37.72375,-76.391,23964.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20131101AIY,1583263,WKWJ,FM,NA,FL,24.55542,-81.8012,12562.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19801203AF,25712,WKWK,FM,NA,WV,40.09702,-80.70147,62084.15,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLED-20080819AAB,1261496,WKWM,FM,NA,FL,24.66153,-81.41925,31991.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20051031ADJ,1111806,WKWR,FM,NA,FL,24.56848,-81.74787,7098.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19930405KB,185180,WKWS,FM,NA,WV,38.36509,-81.76818,63533.46,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070717AEA,1195465,WKWV,FM,NA,NY,43.95423,-75.72881,18403.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040602ACA,997431,WKWX,FM,NA,TN,35.28563,-88.16753,34237.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030318AEE,637637,WKWY,FM,NA,KY,36.72422,-85.68136,27626.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19901102KA,154029,WKWZ,FM,NA,NY,40.79677,-73.46179,6496.21,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19860103KB,84719,WKXA,FM,NA,OH,40.91672,-83.59576,53922.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20140417ABG,1634026,WKXB,FM,NA,NC,34.09787,-77.97143,49405.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20140507ADV,1636061,WKXC,FM,NA,SC,33.64569,-81.929,51164.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20131115AKU,1580677,WKXD,FM,NA,TN,36.12245,-85.24677,48881.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20031205ACR,709464,WKXH,FM,NA,VT,44.41061,-71.96982,27071.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20020312AAO,597351,WKXI,FM,NA,MS,32.2582,-89.78952,71439.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080625ACA,1251800,WKXJ,FM,NA,TN,35.12591,-85.29024,37611.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060414AAT,1127658,WKXK,FM,NA,AL,32.07348,-87.59084,47135.01,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20041104AME,1025784,WKXM,FM,NA,AL,34.03149,-87.80169,24360.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111108AHB,1483886,WKXN,FM,NA,AL,31.94793,-86.70248,27818.38,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040120ADV,711327,WKXP,FM,NA,NY,41.89565,-73.99181,28214.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19970624KB,249042,WKXQ,FM,NA,IL,40.13894,-90.65735,27659.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060403BWN,1124287,WKXS,FM,NA,NC,34.20989,-77.94777,21800.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20070926AKD,1208141,WKXW,FM,New York,NJ,40.28289,-74.68599,64879.36,NA,Talk/Personality,NA,1.3,1.2,1.1,-0.1,FALSE
BMLH-20070926AKD,1208141,WKXW,FM,Philadelphia,NJ,40.28289,-74.68599,64879.36,NA,Talk/Personality,NA,1.1,1.2,1.2,0,FALSE
BLH-19910909KD,164540,WKXX,FM,NA,AL,33.97454,-86.20664,23249.58,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080915AAK,1275256,WKXY,FM,NA,MS,33.88039,-90.70676,27971.8,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20041109AAG,1023186,WKXZ,FM,NA,NY,42.54757,-75.45212,61496.06,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19811207AE,36989,WKYA,FM,NA,KY,37.19588,-87.21055,20252.47,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160805AAX,1734243,WKYB,FM,NA,KY,37.59119,-84.84523,26373.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20060125AHR,1110105,WKYE,FM,NA,PA,40.32924,-78.89808,63440.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080605ABV,1252323,WKYF,FM,NA,KY,37.18088,-88.00113,28091.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070215ABG,1172463,WKYJ,FM,NA,NY,44.94559,-73.42764,8276.54,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040217ADG,976943,WKYL,FM,NA,KY,38.02702,-84.88301,27402.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19930721KB,188347,WKYM,FM,NA,KY,36.81007,-84.84689,28684.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130226ADT,1542878,WKYN,FM,NA,KY,38.1023,-83.83659,26958.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100901ACD,1397581,WKYP,FM,NA,KY,37.04895,-88.61449,24117.44,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19981027KA,276163,WKYQ,FM,NA,KY,37.04895,-88.61449,69865.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19880117KD,293281,WKYR,FM,NA,KY,36.79062,-85.37969,26767.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080505ACH,1242169,WKYS,FM,Washington ,DC,38.94011,-77.08137,64691.97,NA,Urban Contemporary,NA,3.9,3.7,3.3,-0.4,FALSE
BMLED-20070507AFC,1175559,WKYU,FM,NA,KY,37.08977,-86.63471,65964.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100622ACV,1378724,WKYV,FM,NA,VA,37.25071,-77.30609,10889.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19901130KE,154892,WKYX,FM,NA,IL,37.2345,-88.49671,27971.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080825AAA,1262147,WKYZ,FM,NA,FL,24.66148,-81.41936,47124.21,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20031117AAM,702453,WKZA,FM,NA,NY,41.95867,-79.26949,44892.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19900222KB,145352,WKZB,FM,NA,MS,32.32014,-88.69088,48895.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19931022KC,191133,WKZC,FM,NA,MI,44.0575,-86.4162,39445.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920911KD,176791,WKZE,FM,NA,CT,41.91898,-73.57235,23519.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20030630AAX,668661,WKZG,FM,NA,WI,44.52388,-88.33232,27198.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20001103AAC,529998,WKZJ,FM,NA,AL,32.13293,-85.07021,50937.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19921016KD,177929,WKZL,FM,NA,NC,36.27597,-79.94059,71919.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130607AAV,1558707,WKZM,FM,NA,FL,27.27533,-82.48149,35144.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20041018ACC,1020376,WKZP,FM,NA,DE,38.42234,-75.13935,43469.76,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081007ACQ,1267852,WKZQ,FM,NA,SC,33.591,-79.04837,46224.06,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19891227KE,138271,WKZR,FM,NA,GA,33.08292,-83.25016,24641.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19820610AN,43971,WKZS,FM,NA,IN,40.14615,-87.45418,23242.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19900827KB,151897,WKZU,FM,NA,MS,34.77648,-88.39449,50066.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000719AAM,508347,WKZW,FM,NA,MS,31.43073,-89.14756,47435.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010314AAE,571264,WKZX,FM,NA,TN,35.71063,-84.17936,27697.96,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20121015AAA,1520176,WKZY,FM,NA,WI,44.07293,-88.25685,27676.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990913AAW,422005,WKZZ,FM,NA,GA,31.52797,-83.33349,37510.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20141030AAZ,1653871,WLAB,FM,NA,IN,41.10671,-85.19608,23310.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100317AAX,1360365,WLAI,FM,NA,KY,37.96036,-84.54494,25738.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19800930AF,23828,WLAN,FM,NA,PA,40.04787,-76.45663,64473.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20070214ABY,1172779,WLAU,FM,NA,MS,31.82127,-89.31034,50428.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19940822KC,201829,WLAV,FM,NA,MI,43.03364,-85.52086,64314.23,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050805AAN,1073820,WLAW,FM,NA,MI,43.30974,-85.91255,28247.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160812AAD,1736346,WLAY,FM,NA,AL,34.67426,-87.71336,24581.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110525ADJ,1427822,WLAZ,FM,NA,FL,28.17446,-81.2834,24139.14,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20041020AAB,1017385,WLBC,FM,NA,IN,40.16116,-85.37886,61511.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19900209KC,145010,WLBF,FM,NA,AL,32.40375,-86.19719,50310.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-6155,299529,WLBH,FM,NA,IL,39.51726,-88.37033,65116.28,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20071004AAC,1209617,WLBL,FM,NA,WI,44.92052,-89.69123,14357.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19971006KA,255181,WLBS,FM,NA,PA,40.15928,-74.85628,4626.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20110201ADZ,1414636,WLBW,FM,NA,DE,38.42234,-75.13935,28215.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050622AAA,1071938,WLCA,FM,NA,IL,38.94921,-90.1965,18391.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020305AAR,595286,WLCE,FM,NA,NA,39.90977,-89.71705,28404.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19910128KC,156612,WLCH,FM,NA,PA,40.07037,-76.28829,7403.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20071218ABI,1224764,WLCL,FM,NA,IN,38.2561,-85.75805,26983.23,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070926AOE,1206226,WLCN,FM,NA,IL,40.24421,-89.26426,26825.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030210AAM,623501,WLCS,FM,NA,MI,43.3139,-86.15478,24288.55,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19990624KA,286516,WLCT,FM,NA,TN,36.53505,-86.00748,25475.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110225ACQ,1418839,WLCU,FM,NA,KY,37.34423,-85.35941,10512.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19860502KB,87868,WLCY,FM,NA,PA,40.51951,-79.22365,24142.01,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120604ADO,1502547,WLCZ,FM,NA,GA,33.74235,-82.52124,16731.55,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050923AAH,1086384,WLDB,FM,NA,WI,43.09612,-87.90425,65580.77,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-20140814ABA,1646764,WLDE,FM,NA,IN,41.07644,-85.04525,28597.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081124ACU,1280230,WLDI,FM,NA,FL,27.12227,-80.38866,71135.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20131230AMF,1616078,WLDN,FM,NA,MI,43.91695,-86.43675,26077,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20090105AGN,1286169,WLDR,FM,NA,MI,44.77028,-85.69536,62271.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110822ADX,1409582,WLDV,FM,NA,VI,17.75386,-64.79848,41261.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090326ADU,1303664,WLEL,FM,NA,GA,32.25294,-84.23047,24972.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-7244,2693,WLEN,FM,NA,MI,41.9031,-83.98689,22664.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19920604KF,174245,WLER,FM,NA,PA,40.89756,-79.88922,28285.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19921218KD,180007,WLEV,FM,NA,PA,40.5651,-75.44018,65795.94,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-19890117KK,122672,WLEW,FM,NA,MI,43.89113,-83.12384,52150.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910827KB,164261,WLEY,FM,Chicago,IL,41.93364,-88.07312,54459.57,NA,Mexican Regional,NA,1.3,1.3,1.5,0.2,FALSE
BLED-1386,299349,WLFA,FM,NA,NC,35.60066,-82.6518,21529.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20101004ACH,1401876,WLFC,FM,NA,OH,41.11783,-83.54382,18763.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20090507ACP,1313906,WLFE,FM,NA,FL,25.32567,-80.40422,35752.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19880726KA,115929,WLFF,FM,NA,SC,33.43906,-79.13615,52126.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130823ADB,1629988,WLFH,FM,NA,GA,32.30185,-81.83234,27708.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19830512AP,56808,WLFJ,FM,NA,SC,34.94067,-82.41207,51455.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060117ABO,1113445,WLFK,FM,NA,NY,44.33951,-75.39966,25897.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19921112KB,178680,WLFP,FM,Memphis,TN,34.98954,-89.86259,46647.41,NA,Country,3,3,2.9,NA,NA,FALSE
BLED-20091223AFC,1345460,WLFR,FM,NA,NJ,39.47631,-74.53857,11912.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20150612AAU,1681224,WLFS,FM,NA,GA,32.15798,-80.99094,30315.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20120412ACP,1495850,WLFV,FM,NA,VA,37.61459,-77.51526,41483.74,NA,NA,NA,NA,NA,NA,NA,FALSE
